Title,Title_URL,Image,counterowl,bags,Date,Price,displayflex,Info,Info1,limitline
"
						Phường 10 Gò Vấp, chỉ có 88tr/m2 chủ kẹt tiền bán gấp
					",https://nhadatvui.vn/ban-nha-rieng-phuong-10-quan-go-vap/p10-go-vap-chi-co-88tr-m2-chu-ket-tien-ban-gap1652770651,https://file.maumau.vn/public/nhadatvui/uploads/images/f6dc8be35778032b465eee958c32a176.jpg,4,Bán,17/5/2022,4.58 tỷ,52 m² ,2,3,"
							Thống Nhất, Phường 10, Quận Gò Vấp, Hồ Chí Minh
						"
"
						Nhà Đặng Văn Ngữ (3.8 x10m, 2 lầu) giá 5.5 tỷ còn bớt, Phú Nhuận
					",https://nhadatvui.vn/ban-nha-rieng-phuong-14-quan-phu-nhuan/nha-dang-van-ngu-3-8-x10m-2-lau-gia-5-5-ty-con-bot-phu-nhuan1652770352,https://file.maumau.vn/public/nhadatvui/uploads/images/19a99130bd380b44f95301a66e9f8438.jpg,6,Bán,17/5/2022,5.5 tỷ,38 m² ,,,"
							Đặng Văn Ngữ, Phường 14, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						(Quận 5) HXH đến cửa, 4.2 x 11.5m, 2 lầu, 6.7 tỷ, Phó Cơ Điều
					",https://nhadatvui.vn/ban-nha-rieng-phuong-12-quan-5/-quan-5-hxh-den-cua-4-2-x-11-5m-2-lau-6-7-ty-pho-co-dieu1652766943,https://file.maumau.vn/public/nhadatvui/uploads/images/74d76288071b777bf3be7875bf5a914a.jpg,3,Bán,17/5/2022,6.66 tỷ,48 m² ,,,"
							Phó Cơ Điều, Phường 12, Quận 5, Hồ Chí Minh
						"
"
						Nhà đẹp, ô tô hẻm 6m tới cửa, 5 tầng, 10 tỷ, 72m2, Tăng Bạt Hổ, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-11-quan-binh-thanh/nha-dep-o-to-hem-6m-toi-cua-5-tang-10-ty-72m2-tang-bat-ho-bt1652764760,https://file.maumau.vn/public/nhadatvui/uploads/images/636eab864af9104ae4f9c29db8d7a91f.jpg,3,Bán,17/5/2022,10 tỷ,80 m² ,,,"
							Tăng Bạt Hổ, Phường 11, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà 4.5 x 12 SHR 5tầng ngay  An Dương Vương, quận Bình Tân
					",https://nhadatvui.vn/ban-nha-rieng-phuong-an-lac-quan-binh-tan/ban-nha-4-5-x-12-shr-5tang-ngay-an-duong-vuong-quan-binh-tan1652763755,https://file.maumau.vn/public/nhadatvui/uploads/images/98680077d3953f605cb1e8396a871923.jpg,5,Bán,17/5/2022,7.85 tỷ,54 m² ,5,5,"
							An Dương Vương, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh
						"
"
						Bán nhà Lê Văn Thọ, 3.5x8m, 1 lầu, giá 2.7 tỷ bớt, Gò Vấp
					",https://nhadatvui.vn/ban-nha-rieng-phuong-8-quan-go-vap/ban-nha-le-van-tho-3-5x8m-1-lau-gia-2-7-ty-bot-go-vap1652762058,https://file.maumau.vn/public/nhadatvui/uploads/images/3da331717f749fbd3a09eac73c277395.jpg,6,Bán,17/5/2022,2.7 tỷ,28 m² ,,,"
							Lê Văn Thọ, Phường 8, Quận Gò Vấp, Hồ Chí Minh
						"
"
						Bán nhà phố thương mại trung tâm thành phố Thuận An
					",https://nhadatvui.vn/ban-nha-rieng-phuong-lai-thieu-tp-thuan-an/ban-nha-pho-thuong-mai-trung-tam-thanh-pho-thuan-an1652761989,https://file.maumau.vn/public/nhadatvui/uploads/images/c6412c886beb91828194cd1244cad595.jpg,3,Bán,17/5/2022,5.93 tỷ,277 m² ,,,"
							3 tháng 2, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương
						"
"
						Bán nhà khu đô thị Phúc An Ashita, Bàu Bàng, Bình Dương
					",https://nhadatvui.vn/ban-nha-rieng-xa-tru-van-tho-huyen-bau-bang/ban-nha-khu-do-thi-phuc-an-ashita-bau-bang-binh-duong1652761228,https://file.maumau.vn/public/nhadatvui/uploads/images/b0e2e18c9c4d9ca2b97e6489e2b98117.jpg,4,Bán,17/5/2022,2.1 tỷ,100 m² ,,,"
							Thiếu Niên 3, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương
						"
"
						Cần thanh lý nhà gần mặt tiền Đỗ Xuân Hợp, quận 9 có sổ hồng
					",https://nhadatvui.vn/ban-nha-rieng-phuong-phuoc-binh-tp-thu-duc/can-thanh-ly-nha-gan-mat-tien-do-xuan-hop-q9-co-so-hong1652760925,https://file.maumau.vn/public/nhadatvui/uploads/images/3a73ccf75de9a785fb53f5d426fba771.jpg,4,Bán,17/5/2022,2.82 tỷ,60 m² ,2,2,"
							Đường số 5, Phường Phước Bình, Thành phố Thủ Đức, Hồ Chí Minh
						"
"
						Bán nhà Hà Đông ô tô đỗ cửa, 3 mặt thoáng, nhà đẹp, kinh doanh online
					",https://nhadatvui.vn/ban-nha-rieng-phuong-la-khe-quan-ha-dong/ban-nha-ha-dong-o-to-do-cua-3-mat-thoang-nha-dep-kinh-doanh-online-1652760355,https://file.maumau.vn/public/nhadatvui/uploads/images/e3bf62bdd27e6667dbecf98c45003b31.jpg,7,Bán,17/5/2022,4.52 tỷ,52 m² ,,,"
							Đường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội
						"
"
						Bán nhà mặt phố Hà Đông, 7 Tầng Thang Máy, Kinh Doanh 70tr/Tháng.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-phuc-la-quan-ha-dong/ban-nha-mat-pho-ha-dong-7-tang-thang-may-kinh-doanh-cho-thue-70tr-thang-1652759117,https://file.maumau.vn/public/nhadatvui/uploads/images/1229510d2939180224563e849a80c29e.jpg,3,Bán,17/5/2022,33.9 tỷ,152 m² ,5,5,"
							30, Phường Phúc La, Quận Hà Đông, Hà Nội
						"
"
						Cần bán nhà chính chủ, không qua môi giới
					",https://nhadatvui.vn/ban-nha-rieng-xa-tan-hiep-huyen-hoc-mon/can-ban-nha-chinh-chu-khong-qua-moi-gioi1652758806,https://file.maumau.vn/public/nhadatvui/uploads/images/e6f208e07a535ac3c81e6b91c259743e.JPEG,3,Bán,17/5/2022,7.5 tỷ,354.20 m² ,5,5,"
							Tân Hiệp 8, Xã Tân Hiệp, Huyện Hóc Môn, Hồ Chí Minh
						"
"
						Bán nhà Nguyễn Du, ô tô kinh doanh, 20tr/tháng, 200m2, nhỉnh 3 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-thach-thang-quan-hai-chau/sieu-hiem-ban-nha-nguyen-du-o-to-kinh-doanh-20tr-thang-200m2-nhinh-3-ty-09190517181652755201,https://file.maumau.vn/public/nhadatvui/uploads/images/528ead93e3ac73e465161743c3f8611f.jpg,3,Bán,17/5/2022,2.5 tỷ,50 m² ,5,,"
							Đường Nguyễn Du, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng
						"
"
						Bán nhà đẹp 1T2L, ngang 4M dài 16.6M, tại đường 38, P Hiệp Bình Chánh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-hiep-binh-chanh-tp-thu-duc/ban-nha-dep-1t2l-ngang-4m-dai-16-6m-tai-duong-38-p-hiep-binh-chanh1652753608,https://file.maumau.vn/public/nhadatvui/uploads/images/fc01589c9ffbb25936a0c6d60c869b31.jpg,8,Bán,17/5/2022,7.8 tỷ,66.60 m² ,4,3,"
							Đường số 38, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Hồ Chí Minh
						"
"
						Bán nhà chính chủ, đường Bùi Thế Mỹ, Phường 10, Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-10-quan-tan-binh/ban-nha-chinh-chu-duong-bui-the-my-phuong-10-tan-binh1652753048,https://file.maumau.vn/public/nhadatvui/uploads/images/9c4f006166cd504a9872de4d4977aa2a.jpg,5,Bán,17/5/2022,6.62 tỷ,73.56 m² ,4,4,"
							Bùi Thế Mỹ, Phường 10, Quận Tân Bình, Hồ Chí Minh
						"
"
						Cần bán dãy trọ giá rẻ Bà Điểm, Hóc Môn, đường Phan Văn Hớn
					",https://nhadatvui.vn/ban-nha-rieng-xa-ba-diem-huyen-hoc-mon/can-ban-day-tro-gia-re-ba-diem-hoc-mon-duong-phan-van-hon1652752935,https://file.maumau.vn/public/nhadatvui/uploads/images/de0668ab1b4bda1946d72e3d1e156100.jpg,3,Bán,17/5/2022,1.35 tỷ,98 m² ,,,"
							Phan Văn Hớn, Xã Bà Điểm, Huyện Hóc Môn, Hồ Chí Minh
						"
"
						Bán nhà Bùi Xương Trạch, Thanh Xuân 35m2 giá 1,95tỷ, gần ô tô tránh.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-khuong-mai-quan-thanh-xuan/ban-nha-bui-xuong-trach-thanh-xuan-35m2-gia-1-95ty-gan-o-to-tranh-1652745252,https://file.maumau.vn/public/nhadatvui/uploads/images/a60e5855ce61e1f17bd1ceb91824bdc1.jpg,3,Bán,17/5/2022,1.95 tỷ,35 m² ,4,,"
							Bùi Xương Trạch, Phường Khương Mai, Quận Thanh Xuân, Hà Nội
						"
"
						Nhà Hoàng Diệu, 4.2 tỷ, 3.5x10.5, 36m2, 2 lầu đẹp, Phú Nhuận
					",https://nhadatvui.vn/ban-nha-rieng-phuong-10-quan-phu-nhuan/nha-hoang-dieu-4-2-ty-3-5x10-5-36m2-2-lau-dep-phu-nhuan1652713644,https://file.maumau.vn/public/nhadatvui/uploads/images/1f5896e79f4fcfff94b63e1f2ab32b3d.jpg,6,Bán,16/5/2022,4.11 tỷ,36 m² ,,,"
							Hoàng Diệu, Phường 10, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						Nhà Lê Quang Định rộng 5m, 1 lầu 44m2, giá 5.5 tỷ, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-binh-thanh/nha-le-quang-dinh-rong-5m-1-lau-44m2-gia-5-5-ty-binh-thanh1652711560,https://file.maumau.vn/public/nhadatvui/uploads/images/08b024aea92a29c8c363ae049524fd14.jpg,6,Bán,16/5/2022,5.4 tỷ,44 m² ,,,"
							Lê Quang Định, Phường 7, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Chính chủ bán gấp nhà Xã Đàn 2, TT Đống Đa, ngõ ô tô, nhà đẹp về ở ngay
					",https://nhadatvui.vn/ban-nha-rieng-phuong-nam-dong-quan-dong-da/chinh-chu-ban-gap-nha-xa-dan-2-tt-dong-da-ngo-o-to-nha-dep-ve-o-ngay1652710080,https://file.maumau.vn/public/nhadatvui/uploads/images/bf36e9b9d54aadb41063a0ee52c2b185.jpg,6,Bán,16/5/2022,4.5 tỷ,42 m² ,3,4,"
							Ngõ Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội
						"
"
						Nhà đẹp trệt lầu đúc, Đinh Tiên Hoàng, 4x9m, 5.1 tỷ, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-3-quan-binh-thanh/nha-dep-tret-lau-duc-dinh-tien-hoang-4x9m-5-1-ty-binh-thanh1652709712,https://file.maumau.vn/public/nhadatvui/uploads/images/3ce1b5c7c1ebea2020dc758ffa94819e.jpg,6,Bán,16/5/2022,5.1 tỷ,36 m² ,,,"
							Đinh Tiên Hoàng, Phường 3, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Cần bán gấp nhà HXH rộng Lê Quang Sung, cách MT 20m 3.7 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-9-quan-6/can-ban-gap-nha-hxh-rong-le-quang-sung-cach-mt-20m-3-7-ty1652706199,https://file.maumau.vn/public/nhadatvui/uploads/images/0e4cd1777433032888e623afe3728ca6.jpg,3,Bán,16/5/2022,3.75 tỷ,30.50 m² ,,,"
							Lê Quang Sung, Phường 9, Quận 6, Hồ Chí Minh
						"
"
						Cần bán gấp nhà HXH, cách MT 1 căn Tân Hòa Đông, 2 MT hẻm, kế UBND phường, 4.25 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-14-quan-6/can-ban-gap-nha-hxh-cach-mt-1-can-tan-hoa-dong-2-mt-hem-ke-ubnd-phuong-4-25-ty1652705750,https://file.maumau.vn/public/nhadatvui/uploads/images/c9ba34dba35cb72eb0807a3e50fc2768.jpg,3,Bán,16/5/2022,4.27 tỷ,27.10 m² ,,,"
							Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh
						"
"
						Siêu phẩm triệu đô Hoàng Quốc Việt, Cầu Giấy 90m2 8T MT6m oto vỉa hè nội thất tiện nghi.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-nghia-do-quan-cau-giay/sieu-pham-trieu-do-hoang-quoc-viet-cau-giay-90m2-8t-mt6m-oto-via-he-noi-that-tien-nghi-1652705748,https://file.maumau.vn/public/nhadatvui/uploads/images/033cf31bbecc5a19cf6507b200db681d.jpg,5,Bán,16/5/2022,23 tỷ,90 m² ,,,"
							Hoàng Quốc Việt Cầu Giấy Hà Nội, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội
						"
"
						Bán nhà chính chủ 2 căn liền kề sổ hồng nhà đúc 2 tấm sẵn
					",https://nhadatvui.vn/ban-nha-rieng-phuong-12-quan-binh-thanh/ban-nha-chinh-chu-2-can-lien-ke-so-hong-nha-duc-2-tam-san1652699221,https://file.maumau.vn/public/nhadatvui/uploads/images/39144731cd2e3c68503bdd480959d727.jpg,4,Bán,16/5/2022,8.16 tỷ,102 m² ,2,3,"
							346/52 Chu Văn An, Phường 12, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà 1T1L, HXH thông, DT 54M2, ngang 4, tại Linh Đông
					",https://nhadatvui.vn/ban-nha-rieng-phuong-linh-dong-tp-thu-duc/ban-nha-1t1l-hxh-thong-dt-54m2-ngang-4-tai-linh-dong1652697455,https://file.maumau.vn/public/nhadatvui/uploads/images/1b92304a78b7a6834955f3910b5d2fe1.jpg,8,Bán,16/5/2022,4.75 tỷ,54 m² ,2,2,"
							Đường số 22, Phường Linh Đông, Thành phố Thủ Đức, Hồ Chí Minh
						"
"
						Mua nhà vào ở ngay, DT 53M2, ngang 4 tại đường 11, phường Trường Thọ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-truong-tho-tp-thu-duc/mua-nha-vao-o-ngay-dt-53m2-ngang-4-tai-duong-11-p-truong-tho1652695939,https://file.maumau.vn/public/nhadatvui/uploads/images/d3df6f8b8fe8f552e5b2f42c28082c35.jpg,8,Bán,16/5/2022,3.35 tỷ,53 m² ,1,1,"
							Đường số 11, Phường Trường Thọ, Thành phố Thủ Đức, Hồ Chí Minh
						"
"
						Gia đình cần bán gấp mảnh đất 286m2 full thổ cư có nhà 3 tầng và 1 nhà 2 tầng tại xã Thụy Hương, Chương Mỹ, giá 4,5 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-xa-thuy-huong-huyen-chuong-my/gia-dinh-can-ban-gap-manh-dat-286m2-full-tho-cu-co-nha-3-tang-va-1-nha-2-tang-tai-xa-thuy-huong-chuong-my-gia-4-5-ty1652692690,https://file.maumau.vn/public/nhadatvui/uploads/images/e5cc59c506aa4dbd20c330bdce880434.jpg,3,Bán,16/5/2022,4.58 tỷ,286 m² ,Đ.Bắc,,"
							Xã Thụy Hương, Huyện Chương Mỹ, Hà Nội
						"
"
						Bán nhà 1 lầu, Lê Trọng Tấn, 3.4x8.5, Sơn Kỳ, Tân Phú. Giá 3.1 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-son-ky-quan-tan-phu/ban-nha-1-lau-le-trong-tan-3-4x8-5-son-ky-tan-phu-gia-3-1-ty1652692362,https://file.maumau.vn/public/nhadatvui/uploads/images/b734bd8c9cae2e548ce1e309add4dfb7.jpg,6,Bán,16/5/2022,3 tỷ,28 m² ,,,"
							Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh
						"
"
						Hẻm 1  Huỳnh Văn Nghệ, 2 lầu, 3.8x11m, 3.32 tỷ, Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/hem-1-huynh-van-nghe-2-lau-3-8x11m-3-32-ty-tan-binh1652692171,https://file.maumau.vn/public/nhadatvui/uploads/images/38b77f75db008849cbbc6a00ad75bb2b.jpg,5,Bán,16/5/2022,3.32 tỷ,41 m² ,3,2,"
							Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Chỉ hơn 3 tỷ có nhà Lê Duẩn, 110m2, kinh doanh, 32 triệu/m2, gần phố
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tan-chinh-quan-thanh-khe/chi-hon-3-ty-co-nha-le-duan-110m2-kinh-doanh-32-trieu-m2-gan-pho-09190517181652690751,https://file.maumau.vn/public/nhadatvui/uploads/images/06165862fc74e742f0e44377970adce2.jpg,3,Bán,16/5/2022,3.52 tỷ,110 m² ,,,"
							Lê Duẩn, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng
						"
"
						Hẻm 1 sẹc Huỳnh Văn Nghệ, 2 lầu, 3.8x11m, 4.85 tỷ, Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/hem-1-sec-huynh-van-nghe-2-lau-3-8x11m-4-85-ty-tan-binh1652689966,https://file.maumau.vn/public/nhadatvui/uploads/images/1e0a56fc9e83b8090da8063f677cad97.jpg,6,Bán,16/5/2022,4.76 tỷ,41 m² ,,,"
							Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Cần bán gấp nhà mặt tiền thụt Phan Văn Trị 4PN, 5 WC chỉ 4.8 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-5/can-ban-gap-nha-mat-tien-thut-phan-van-tri-4pn-5wc-chi-4-8-ty1652689306,https://file.maumau.vn/public/nhadatvui/uploads/images/a1f6e7db0c37e2490a6962bfd05722ad.jpg,3,Bán,16/5/2022,4.92 tỷ,21.60 m² ,,,"
							Phan Văn Trị, Phường 7, Quận 5, Hồ Chí Minh
						"
"
						Bán gấp nhà hẻm rộng Nguyễn Biểu 48m2, 143tr/m2, 6.9 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-1-quan-5/ban-gap-nha-hem-rong-nguyen-bieu-48m2-143-tr-m2-6-9-ty1652688996,https://file.maumau.vn/public/nhadatvui/uploads/images/dc61e65ccddcc5a5aea01ceafdb8a283.jpg,3,Bán,16/5/2022,6.89 tỷ,48 m² ,,,"
							Nguyễn Biểu, Phường 1, Quận 5, Hồ Chí Minh
						"
"
						Bán gấp nhà HXH VIP An Dương Vương 2MT hẻm 4.5 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-4-quan-5/ban-gap-nha-hxh-vip-an-duong-vuong-2mt-hem-4-5-ty1652688623,https://file.maumau.vn/public/nhadatvui/uploads/images/a92aef63e72566b849043d23e6a65de1.jpg,3,Bán,16/5/2022,4.49 tỷ,21 m² ,,,"
							An Dương Vương, Phường 4, Quận 5, Hồ Chí Minh
						"
"
						Nhà 1 trục 4.5m Lê Duy Dương, 48m2, 5.1 tỷ còn bớt, Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-12-quan-tan-binh/nha-1-truc-4-5m-le-duy-duong-48m2-5-1-ty-con-bot-tan-binh1652688516,https://file.maumau.vn/public/nhadatvui/uploads/images/183be61a6b4e5ead295590d079f8fddd.jpg,6,Bán,16/5/2022,5.1 tỷ,48 m² ,,,"
							Lê Duy Nhuận, Phường 12, Quận Tân Bình, Hồ Chí Minh
						"
"
						Bán nhà 5 tầng Trần Cung 28m2, MT5m, 3.3 tỷ lô góc 3 thoáng, ôtô đỗ cửa
					",https://nhadatvui.vn/ban-nha-rieng-phuong-co-nhue-1-quan-bac-tu-liem/ban-nha-5-tang-tran-cung-28m2-mt5m-3-3-ty-lo-goc-3-thoang-oto-do-cua-lh-09731131191652688185,https://file.maumau.vn/public/nhadatvui/uploads/images/55c1be14baa8f4385f06d8039afe8eb1.jpg,6,Bán,16/5/2022,3.3 tỷ,28 m² ,,,"
							Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội
						"
"
						Nhà Nguyễn Thị Nhỏ hẻm 3.5m, 30m2, giá chỉ 4.3 tỷ, Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-9-quan-tan-binh/nha-nguyen-thi-nho-hem-3-5m-30m2-gia-chi-4-3-ty-tan-binh1652686873,https://file.maumau.vn/public/nhadatvui/uploads/images/f9924daae5e544ef522e75acc3e7e351.jpg,6,Bán,16/5/2022,4.3 tỷ,30 m² ,,,"
							Nguyễn Thị Nhỏ, Phường 9, Quận Tân Bình, Hồ Chí Minh
						"
"
						Nhà bán Tân Bình 34m2 công nhận, 4.3 tỷ, 2 lầu, Hoàng Văn Thụ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-4-quan-tan-binh/nha-ban-tan-binh-34m2-cong-nhan-4-3-ty-2-lau-hoang-van-thu1652685675,https://file.maumau.vn/public/nhadatvui/uploads/images/0b04548b055bfd6ea55a37ecd81a5bfc.jpg,6,Bán,16/5/2022,4.3 tỷ,36 m² ,,,"
							Hoàng Văn Thụ, Phường 4, Quận Tân Bình, Hồ Chí Minh
						"
"
						Bán nhà TT6 đường Bạch Thái Bưởi, khu đô thị Văn Quán, chính chủ ( 16tỷ2)
					",https://nhadatvui.vn/ban-nha-rieng-phuong-phuc-la-quan-ha-dong/ban-nha-tt6-duong-bach-thai-buoi-khu-do-thi-van-quan-lien-he-0945262717-chinh-chu-16ty2-1652683514,https://file.maumau.vn/public/nhadatvui/uploads/images/18af008c426d20ad89fd3228ba2c4655.jpg,4,Bán,16/5/2022,16.28 tỷ,92 m² ,5,4,"
							Bạch Thái Bưởi, Phường Phúc La, Quận Hà Đông, Hà Nội
						"
"
						Nhà 1T2L gần chợ, khu cán bộ an ninh Hóa An, Biên Hòa 75m 4tỷ3
					",https://nhadatvui.vn/ban-nha-rieng-phuong-hoa-an-tp-bien-hoa/nha-1t2l-gan-cho-khu-can-bo-an-ninh-hoa-an-bien-hoa-75m-4t31652683495,https://file.maumau.vn/public/nhadatvui/uploads/images/c7bdd7d7db608e28b45b478db4a844ef.jpg,4,Bán,16/5/2022,4.3 tỷ,75 m² ,4,3,"
							Bùi Hữu Nghĩa, Phường Hóa An, Thành phố Biên Hòa, Đồng Nai
						"
"
						Nhà đẹp, HXH Đinh Bộ Lĩnh, 4x12m, 6.7 tỷ, Bình Thạnh 3 lầu, ST
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-binh-thanh/nha-dep-hxh-dinh-bo-linh-4x12m-6-7-ty-binh-thanh-3-lau-st1652683301,https://file.maumau.vn/public/nhadatvui/uploads/images/3343e68694280242b5d84c256329ebb7.jpg,6,Bán,16/5/2022,6.7 tỷ,48 m² ,,,"
							Đinh Bộ Lĩnh, Phường 15, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Nhà Phú Nhuận 3x6.5m, 3 lầu, 2.9 tỷ bớt, Phan Đăng Lưu, ở liền.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-1-quan-phu-nhuan/nha-phu-nhuan-3x6-5m-3-lau-2-9-ty-bot-phan-dang-luu-o-lien-1652682209,https://file.maumau.vn/public/nhadatvui/uploads/images/51f105774e2094c8bc51ea3720619b92.jpg,6,Bán,16/5/2022,2.83 tỷ,19 m² ,,,"
							Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						Bán nhà hẻm 5m thông khắp ngã, dường Lý Thường Kiệt giá 7.6 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-6-quan-tan-binh/ban-nha-hem-5m-thong-khap-nga-duong-ly-thuong-kiet-gia-7-6-ty1652681047,https://file.maumau.vn/public/nhadatvui/uploads/images/d8ae64a52bfce3a066f2c73c8cd2e8ad.jpg,5,Bán,16/5/2022,364.8 triệu,48 m² ,5,5,"
							Lý Thường Kiệt, Phường 6, Quận Tân Bình, Hồ Chí Minh
						"
"
						Nhà hẻm 4m, Bùi Văn Thêm, 56m2, 7.8 tỷ, Phú Nhuận, đẹp, ở liền
					",https://nhadatvui.vn/ban-nha-rieng-phuong-9-quan-phu-nhuan/nha-hem-4m-bui-van-them-56m2-7-8-ty-phu-nhuan-dep-o-lien-1652679661,https://file.maumau.vn/public/nhadatvui/uploads/images/07b9621b7d0fa38e37e3ff68e5c4f26b.jpg,4,Bán,16/5/2022,7.8 tỷ,56 m² ,,,"
							Bùi Văn Thêm, Phường 9, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						Mặt tiền kinh doanh Nguyễn Đình Chính, Phú Nhuận, 40m2, 7tỷ9
					",https://nhadatvui.vn/ban-nha-rieng-phuong-11-quan-phu-nhuan/mat-tien-kinh-doanh-nguyen-dinh-chinh-phu-nhuan-40m2-7-91652678513,https://file.maumau.vn/public/nhadatvui/uploads/images/33e08eedde822b3a85d04e8aa324a478.jpg,4,Bán,16/5/2022,7.79 tỷ,41 m² ,,,"
							Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						Bán nhà mặt tiền hẻm 8m Chu Văn An 4.3x16m/55m2 11tỷ9 TL 5 tầng
					",https://nhadatvui.vn/ban-nha-rieng-phuong-12-quan-binh-thanh/ban-nha-mat-tien-hem-8m-chu-van-an-4-3x16m-55m2-11ty9-tl-5-tang1652677996,https://file.maumau.vn/public/nhadatvui/uploads/images/56b0cc056c081b30521989a9a7c8ce3e.jpg,5,Bán,16/5/2022,10.45 tỷ,55 m² ,5,5,"
							Chu Văn An, Phường 12, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Nhà Bùi Xuân Phái, 21m2, 1 lầu đúc, 2.75 tỷ còn bớt, Tân Phú
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tay-thanh-quan-tan-phu/nha-bui-xuan-phai-21m2-1-lau-duc-2-75-ty-con-bot-tan-phu1652676827,https://file.maumau.vn/public/nhadatvui/uploads/images/51d80dc4b71ee8f06cc8f623a877149c.jpg,6,Bán,16/5/2022,2.75 tỷ,21 m² ,,,"
							Bùi Xuân Phái, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh
						"
"
						Nhà hẻm 3m, Tân Bình, 25m2, giá 2.6 tỷ, 2PN, Huỳnh Văn Nghệ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/nha-hem-3m-tan-binh-25m2-gia-2-6-ty-2pn-huynh-van-nghe1652675356,https://file.maumau.vn/public/nhadatvui/uploads/images/c52e09a4914ae3fd51fec7d51db0a0d2.jpg,4,Bán,16/5/2022,2.54 tỷ,25 m² ,,,"
							Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Vị trí siêu đẹp hẻm 7m, Nguyễn Phúc Chu, 3.8x14m, 6.7 tỷ Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/vi-tri-sieu-dep-hem-7m-nguyen-phuc-chu-3-8x14m-6-7-ty-tan-binh1652674251,https://file.maumau.vn/public/nhadatvui/uploads/images/304ab84cfffd4293a193b4d764b74d5f.jpg,6,Bán,16/5/2022,6.67 tỷ,53 m² ,,,"
							Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
